sid,name,outcome,endpoint_time,endpoint_type,observation_time,hours_to_endpoint,center_lat,center_lon,segment_count,s3_key,local_path,s3_keys_json,local_paths_json,pair_id,valid_pixel_fraction,mean_bt_k,min_bt_k,cold_cloud_fraction,very_cold_fraction,radial_concentration,azimuthal_symmetry,largest_patch_fraction,patch_count,patch_density_per_10k_px,cold_centroid_offset_km,mean_cold_radius_km,vorticity_850_mean_s1__300km,rh_600_850_mean_pct__300km,shear_200_850_ms__300km,vorticity_850_mean_s1__500km,rh_600_850_mean_pct__500km,shear_200_850_ms__500km
2019243N06136,LINGLING,1,2019-09-02T06:00:00+00:00,first_US_TS_or_34kt,2019-08-30 06:00:00+00:00,-72,6.4,136.0,1,AHI-L1b-FLDK/2019/08/30/0600/HS_H08_20190830_0600_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/30/0600/HS_H08_20190830_0600_B13_FLDK_R20_S0101.DAT.bz2,"[""AHI-L1b-FLDK/2019/08/30/0600/HS_H08_20190830_0600_B13_FLDK_R20_S0101.DAT.bz2""]","[""/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/30/0600/HS_H08_20190830_0600_B13_FLDK_R20_S0101.DAT.bz2""]",4,1.0,249.18560791015625,193.731201171875,0.3467814022352414,0.0387708581984043,0.1805846244096756,0.829038110595904,0.554754088567624,115,4.174834821752705,40.53720629602766,327.9417724609375,2.53279025152553e-05,90.98324064576424,5.473603809632758,1.6799527341423248e-05,86.85613708105552,4.028408176691976
2019243N06136,LINGLING,1,2019-09-02T06:00:00+00:00,first_US_TS_or_34kt,2019-08-31 06:00:00+00:00,-48,7.0,132.8,1,AHI-L1b-FLDK/2019/08/31/0600/HS_H08_20190831_0600_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/31/0600/HS_H08_20190831_0600_B13_FLDK_R20_S0101.DAT.bz2,"[""AHI-L1b-FLDK/2019/08/31/0600/HS_H08_20190831_0600_B13_FLDK_R20_S0101.DAT.bz2""]","[""/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/31/0600/HS_H08_20190831_0600_B13_FLDK_R20_S0101.DAT.bz2""]",4,1.0,251.0997009277344,191.2938842773437,0.3040592931264316,0.0455035641789436,0.1700686067342758,0.2875557629931068,0.8112865661476724,76,2.795669654845153,168.33120450083334,318.7755432128906,4.327923634835925e-05,89.07752194726415,2.7228515821519754,2.411069426858131e-05,86.1788122342736,4.45264143129841
2019243N06136,LINGLING,1,2019-09-02T06:00:00+00:00,first_US_TS_or_34kt,2019-09-01 06:00:00+00:00,-24,12.2,128.8,1,AHI-L1b-FLDK/2019/09/01/0600/HS_H08_20190901_0600_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/09/01/0600/HS_H08_20190901_0600_B13_FLDK_R20_S0101.DAT.bz2,"[""AHI-L1b-FLDK/2019/09/01/0600/HS_H08_20190901_0600_B13_FLDK_R20_S0101.DAT.bz2""]","[""/workspace/scratch/aa764eb01872/data/raw/himawari/2019/09/01/0600/HS_H08_20190901_0600_B13_FLDK_R20_S0101.DAT.bz2""]",4,1.0,245.3926239013672,188.9818878173828,0.4382205420296678,0.0727742090821266,0.233725294470787,0.4751680847617163,0.9107863037354932,70,2.7018890063996173,129.3127781442545,328.1639709472656,6.604029772706041e-05,89.71389167415248,3.069373728881713,2.9618531453235457e-05,85.32969222573453,4.260156532243155
2019243N06136,LINGLING,1,2019-09-02T06:00:00+00:00,first_US_TS_or_34kt,2019-09-02 03:00:00+00:00,-3,16.1,125.4,1,AHI-L1b-FLDK/2019/09/02/0300/HS_H08_20190902_0300_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/09/02/0300/HS_H08_20190902_0300_B13_FLDK_R20_S0101.DAT.bz2,"[""AHI-L1b-FLDK/2019/09/02/0300/HS_H08_20190902_0300_B13_FLDK_R20_S0101.DAT.bz2""]","[""/workspace/scratch/aa764eb01872/data/raw/himawari/2019/09/02/0300/HS_H08_20190902_0300_B13_FLDK_R20_S0101.DAT.bz2""]",4,1.0,248.0877380371093,191.43359375,0.3834702455915531,0.1314738690853119,0.218348741531372,0.6959515424016848,0.8384500912743855,68,2.772047972736093,81.99594330847775,310.7233581542969,8.476712896956342e-05,90.70142512535104,4.069730437883185,3.362371483139921e-05,85.34059045577084,3.6059570278996844
2019268N10155,MITAG,1,2019-09-27T12:00:00+00:00,first_US_TS_or_34kt,2019-09-24 12:00:00+00:00,-72,9.6,155.0,1,AHI-L1b-FLDK/2019/09/24/1200/HS_H08_20190924_1200_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/09/24/1200/HS_H08_20190924_1200_B13_FLDK_R20_S0101.DAT.bz2,"[""AHI-L1b-FLDK/2019/09/24/1200/HS_H08_20190924_1200_B13_FLDK_R20_S0101.DAT.bz2""]","[""/workspace/scratch/aa764eb01872/data/raw/himawari/2019/09/24/1200/HS_H08_20190924_1200_B13_FLDK_R20_S0101.DAT.bz2""]",5,1.0,267.2434997558594,191.98719787597656,0.1913217126562729,0.0363967902958393,0.1137807369232177,0.0377753239094255,0.7037191025563145,42,1.6249342288526418,220.16708096076428,368.0645446777344,2.1371038785622144e-06,80.16515025224366,15.569820358859532,3.6725971753336164e-06,79.9487182986869,14.716721652003923
2019268N10155,MITAG,1,2019-09-27T12:00:00+00:00,first_US_TS_or_34kt,2019-09-25 12:00:00+00:00,-48,10.7,151.0,1,AHI-L1b-FLDK/2019/09/25/1200/HS_H08_20190925_1200_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/09/25/1200/HS_H08_20190925_1200_B13_FLDK_R20_S0101.DAT.bz2,"[""AHI-L1b-FLDK/2019/09/25/1200/HS_H08_20190925_1200_B13_FLDK_R20_S0101.DAT.bz2""]","[""/workspace/scratch/aa764eb01872/data/raw/himawari/2019/09/25/1200/HS_H08_20190925_1200_B13_FLDK_R20_S0101.DAT.bz2""]",5,1.0,245.9589080810547,182.60739135742188,0.3877684058512077,0.1429135054349899,0.1358571201562881,0.151776944162452,0.9174413701155352,37,1.4016054064087462,231.2270139242513,361.7371826171875,2.247597388009438e-05,85.55199871004204,8.296772527030724,1.1682190706835844e-05,81.64100957880662,9.161061445076166
2019268N10155,MITAG,1,2019-09-27T12:00:00+00:00,first_US_TS_or_34kt,2019-09-26 12:00:00+00:00,-24,12.3,143.2,1,AHI-L1b-FLDK/2019/09/26/1200/HS_H08_20190926_1200_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/09/26/1200/HS_H08_20190926_1200_B13_FLDK_R20_S0101.DAT.bz2,"[""AHI-L1b-FLDK/2019/09/26/1200/HS_H08_20190926_1200_B13_FLDK_R20_S0101.DAT.bz2""]","[""/workspace/scratch/aa764eb01872/data/raw/himawari/2019/09/26/1200/HS_H08_20190926_1200_B13_FLDK_R20_S0101.DAT.bz2""]",5,1.0,247.5506286621093,185.368392944336,0.3599829749367667,0.1398270279169082,0.1962160617113113,0.1584939969896416,0.9356863139856813,43,1.600559823715085,221.16653692674305,348.23016357421875,4.65027873226936e-05,83.4072191869318,8.888212791790059,2.3716079260840307e-05,77.69721463860633,9.030171225662304
2019268N10155,MITAG,1,2019-09-27T12:00:00+00:00,first_US_TS_or_34kt,2019-09-27 09:00:00+00:00,-3,14.0,136.6,1,AHI-L1b-FLDK/2019/09/27/0900/HS_H08_20190927_0900_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/09/27/0900/HS_H08_20190927_0900_B13_FLDK_R20_S0101.DAT.bz2,"[""AHI-L1b-FLDK/2019/09/27/0900/HS_H08_20190927_0900_B13_FLDK_R20_S0101.DAT.bz2""]","[""/workspace/scratch/aa764eb01872/data/raw/himawari/2019/09/27/0900/HS_H08_20190927_0900_B13_FLDK_R20_S0101.DAT.bz2""]",5,1.0,248.9956817626953,185.6980895996093,0.3162968603756131,0.0672980993986129,0.2349372059106826,0.3851824259604104,0.9443731599993916,54,2.0402611534276387,112.0731529731222,316.4656982421875,6.647513775940924e-05,85.6713668079697,8.00204132601702,3.239706979702864e-05,76.3882331068662,8.798109292019989
2020293N23139,UNNAMED,0,2020-10-22T06:00:00+00:00,72h_after_first_track,2020-10-19 06:00:00+00:00,-72,22.6,139.4,10,AHI-L1b-FLDK/2020/10/19/0600/HS_H08_20201019_0600_B13_FLDK_R20_S0110.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/19/0600/HS_H08_20201019_0600_B13_FLDK_R20_S0110.DAT.bz2,"[""AHI-L1b-FLDK/2020/10/19/0600/HS_H08_20201019_0600_B13_FLDK_R20_S0110.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/19/0600/HS_H08_20201019_0600_B13_FLDK_R20_S0210.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/19/0600/HS_H08_20201019_0600_B13_FLDK_R20_S0310.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/19/0600/HS_H08_20201019_0600_B13_FLDK_R20_S0410.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/19/0600/HS_H08_20201019_0600_B13_FLDK_R20_S0510.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/19/0600/HS_H08_20201019_0600_B13_FLDK_R20_S0610.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/19/0600/HS_H08_20201019_0600_B13_FLDK_R20_S0710.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/19/0600/HS_H08_20201019_0600_B13_FLDK_R20_S0810.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/19/0600/HS_H08_20201019_0600_B13_FLDK_R20_S0910.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/19/0600/HS_H08_20201019_0600_B13_FLDK_R20_S1010.DAT.bz2""]","[""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/19/0600/HS_H08_20201019_0600_B13_FLDK_R20_S0110.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/19/0600/HS_H08_20201019_0600_B13_FLDK_R20_S0210.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/19/0600/HS_H08_20201019_0600_B13_FLDK_R20_S0310.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/19/0600/HS_H08_20201019_0600_B13_FLDK_R20_S0410.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/19/0600/HS_H08_20201019_0600_B13_FLDK_R20_S0510.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/19/0600/HS_H08_20201019_0600_B13_FLDK_R20_S0610.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/19/0600/HS_H08_20201019_0600_B13_FLDK_R20_S0710.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/19/0600/HS_H08_20201019_0600_B13_FLDK_R20_S0810.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/19/0600/HS_H08_20201019_0600_B13_FLDK_R20_S0910.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/19/0600/HS_H08_20201019_0600_B13_FLDK_R20_S1010.DAT.bz2""]",5,1.0,263.3899230957031,186.9859313964844,0.1591334413753924,0.0452198795974254,0.3989892601966858,0.1968567017051283,0.6938888170452908,62,2.540036297938064,140.754760941641,264.96923828125,3.461349046794695e-05,84.93690710161599,12.85315679555504,8.991945956709341e-07,80.34848891383011,14.74939125438682
2020293N23139,UNNAMED,0,2020-10-22T06:00:00+00:00,72h_after_first_track,2020-10-20 06:00:00+00:00,-48,24.9,139.0,10,AHI-L1b-FLDK/2020/10/20/0600/HS_H08_20201020_0600_B13_FLDK_R20_S0110.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/20/0600/HS_H08_20201020_0600_B13_FLDK_R20_S0110.DAT.bz2,"[""AHI-L1b-FLDK/2020/10/20/0600/HS_H08_20201020_0600_B13_FLDK_R20_S0110.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/20/0600/HS_H08_20201020_0600_B13_FLDK_R20_S0210.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/20/0600/HS_H08_20201020_0600_B13_FLDK_R20_S0310.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/20/0600/HS_H08_20201020_0600_B13_FLDK_R20_S0410.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/20/0600/HS_H08_20201020_0600_B13_FLDK_R20_S0510.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/20/0600/HS_H08_20201020_0600_B13_FLDK_R20_S0610.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/20/0600/HS_H08_20201020_0600_B13_FLDK_R20_S0710.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/20/0600/HS_H08_20201020_0600_B13_FLDK_R20_S0810.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/20/0600/HS_H08_20201020_0600_B13_FLDK_R20_S0910.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/20/0600/HS_H08_20201020_0600_B13_FLDK_R20_S1010.DAT.bz2""]","[""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/20/0600/HS_H08_20201020_0600_B13_FLDK_R20_S0110.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/20/0600/HS_H08_20201020_0600_B13_FLDK_R20_S0210.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/20/0600/HS_H08_20201020_0600_B13_FLDK_R20_S0310.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/20/0600/HS_H08_20201020_0600_B13_FLDK_R20_S0410.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/20/0600/HS_H08_20201020_0600_B13_FLDK_R20_S0510.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/20/0600/HS_H08_20201020_0600_B13_FLDK_R20_S0610.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/20/0600/HS_H08_20201020_0600_B13_FLDK_R20_S0710.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/20/0600/HS_H08_20201020_0600_B13_FLDK_R20_S0810.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/20/0600/HS_H08_20201020_0600_B13_FLDK_R20_S0910.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/20/0600/HS_H08_20201020_0600_B13_FLDK_R20_S1010.DAT.bz2""]",5,1.0,256.2005310058594,185.36839294433597,0.216850578025662,0.022094689309597,0.2103402614593505,0.306931303953607,0.4174101411834102,93,3.927315110028167,109.24225924930528,333.5982971191406,4.091892251559698e-05,87.8345157284662,16.795201276919858,1.3364975237524898e-05,78.00102848966667,17.761822711692368
2020293N23139,UNNAMED,0,2020-10-22T06:00:00+00:00,72h_after_first_track,2020-10-21 06:00:00+00:00,-24,24.6,139.7,10,AHI-L1b-FLDK/2020/10/21/0600/HS_H08_20201021_0600_B13_FLDK_R20_S0110.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/21/0600/HS_H08_20201021_0600_B13_FLDK_R20_S0110.DAT.bz2,"[""AHI-L1b-FLDK/2020/10/21/0600/HS_H08_20201021_0600_B13_FLDK_R20_S0110.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/21/0600/HS_H08_20201021_0600_B13_FLDK_R20_S0210.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/21/0600/HS_H08_20201021_0600_B13_FLDK_R20_S0310.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/21/0600/HS_H08_20201021_0600_B13_FLDK_R20_S0410.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/21/0600/HS_H08_20201021_0600_B13_FLDK_R20_S0510.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/21/0600/HS_H08_20201021_0600_B13_FLDK_R20_S0610.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/21/0600/HS_H08_20201021_0600_B13_FLDK_R20_S0710.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/21/0600/HS_H08_20201021_0600_B13_FLDK_R20_S0810.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/21/0600/HS_H08_20201021_0600_B13_FLDK_R20_S0910.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/21/0600/HS_H08_20201021_0600_B13_FLDK_R20_S1010.DAT.bz2""]","[""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/21/0600/HS_H08_20201021_0600_B13_FLDK_R20_S0110.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/21/0600/HS_H08_20201021_0600_B13_FLDK_R20_S0210.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/21/0600/HS_H08_20201021_0600_B13_FLDK_R20_S0310.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/21/0600/HS_H08_20201021_0600_B13_FLDK_R20_S0410.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/21/0600/HS_H08_20201021_0600_B13_FLDK_R20_S0510.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/21/0600/HS_H08_20201021_0600_B13_FLDK_R20_S0610.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/21/0600/HS_H08_20201021_0600_B13_FLDK_R20_S0710.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/21/0600/HS_H08_20201021_0600_B13_FLDK_R20_S0810.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/21/0600/HS_H08_20201021_0600_B13_FLDK_R20_S0910.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/21/0600/HS_H08_20201021_0600_B13_FLDK_R20_S1010.DAT.bz2""]",5,1.0,275.56622314453125,193.731201171875,0.0208236172820203,0.0011640219017863,0.2374798059463501,0.0,0.385018800063416,35,1.4713733799128106,115.78130568806856,279.9161682128906,3.675914612219496e-05,70.01680350280746,19.194388096937157,1.4172861075073023e-05,62.35533610205895,19.441392950838345
2020293N23139,UNNAMED,0,2020-10-22T06:00:00+00:00,72h_after_first_track,2020-10-22 03:00:00+00:00,-3,25.6,139.3,10,AHI-L1b-FLDK/2020/10/22/0300/HS_H08_20201022_0300_B13_FLDK_R20_S0110.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/22/0300/HS_H08_20201022_0300_B13_FLDK_R20_S0110.DAT.bz2,"[""AHI-L1b-FLDK/2020/10/22/0300/HS_H08_20201022_0300_B13_FLDK_R20_S0110.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/22/0300/HS_H08_20201022_0300_B13_FLDK_R20_S0210.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/22/0300/HS_H08_20201022_0300_B13_FLDK_R20_S0310.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/22/0300/HS_H08_20201022_0300_B13_FLDK_R20_S0410.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/22/0300/HS_H08_20201022_0300_B13_FLDK_R20_S0510.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/22/0300/HS_H08_20201022_0300_B13_FLDK_R20_S0610.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/22/0300/HS_H08_20201022_0300_B13_FLDK_R20_S0710.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/22/0300/HS_H08_20201022_0300_B13_FLDK_R20_S0810.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/22/0300/HS_H08_20201022_0300_B13_FLDK_R20_S0910.DAT.bz2"", ""AHI-L1b-FLDK/2020/10/22/0300/HS_H08_20201022_0300_B13_FLDK_R20_S1010.DAT.bz2""]","[""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/22/0300/HS_H08_20201022_0300_B13_FLDK_R20_S0110.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/22/0300/HS_H08_20201022_0300_B13_FLDK_R20_S0210.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/22/0300/HS_H08_20201022_0300_B13_FLDK_R20_S0310.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/22/0300/HS_H08_20201022_0300_B13_FLDK_R20_S0410.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/22/0300/HS_H08_20201022_0300_B13_FLDK_R20_S0510.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/22/0300/HS_H08_20201022_0300_B13_FLDK_R20_S0610.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/22/0300/HS_H08_20201022_0300_B13_FLDK_R20_S0710.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/22/0300/HS_H08_20201022_0300_B13_FLDK_R20_S0810.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/22/0300/HS_H08_20201022_0300_B13_FLDK_R20_S0910.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2020/10/22/0300/HS_H08_20201022_0300_B13_FLDK_R20_S1010.DAT.bz2""]",5,1.0,286.9787902832031,206.12217712402344,0.021406052977401,0.0004050587303936,0.069802813231945,0.0,0.9089982887602214,4,0.1705226091664428,486.5782851452391,520.8470458984375,3.621165278235736e-05,61.051708270355654,23.818207513392174,7.680915864260732e-06,59.275519744922384,21.040609032117032
2021185N13121,UNNAMED,0,2021-07-06T18:00:00+00:00,72h_after_first_track,2021-07-03 18:00:00+00:00,-72,13.0,121.2,10,AHI-L1b-FLDK/2021/07/03/1800/HS_H08_20210703_1800_B13_FLDK_R20_S0110.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2021/07/03/1800/HS_H08_20210703_1800_B13_FLDK_R20_S0110.DAT.bz2,"[""AHI-L1b-FLDK/2021/07/03/1800/HS_H08_20210703_1800_B13_FLDK_R20_S0110.DAT.bz2"", ""AHI-L1b-FLDK/2021/07/03/1800/HS_H08_20210703_1800_B13_FLDK_R20_S0210.DAT.bz2"", ""AHI-L1b-FLDK/2021/07/03/1800/HS_H08_20210703_1800_B13_FLDK_R20_S0310.DAT.bz2"", ""AHI-L1b-FLDK/2021/07/03/1800/HS_H08_20210703_1800_B13_FLDK_R20_S0410.DAT.bz2"", ""AHI-L1b-FLDK/2021/07/03/1800/HS_H08_20210703_1800_B13_FLDK_R20_S0510.DAT.bz2"", ""AHI-L1b-FLDK/2021/07/03/1800/HS_H08_20210703_1800_B13_FLDK_R20_S0610.DAT.bz2"", ""AHI-L1b-FLDK/2021/07/03/1800/HS_H08_20210703_1800_B13_FLDK_R20_S0710.DAT.bz2"", ""AHI-L1b-FLDK/2021/07/03/1800/HS_H08_20210703_1800_B13_FLDK_R20_S0810.DAT.bz2"", ""AHI-L1b-FLDK/2021/07/03/1800/HS_H08_20210703_1800_B13_FLDK_R20_S0910.DAT.bz2"", ""AHI-L1b-FLDK/2021/07/03/1800/HS_H08_20210703_1800_B13_FLDK_R20_S1010.DAT.bz2""]","[""/workspace/scratch/aa764eb01872/data/raw/himawari/2021/07/03/1800/HS_H08_20210703_1800_B13_FLDK_R20_S0110.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2021/07/03/1800/HS_H08_20210703_1800_B13_FLDK_R20_S0210.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2021/07/03/1800/HS_H08_20210703_1800_B13_FLDK_R20_S0310.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2021/07/03/1800/HS_H08_20210703_1800_B13_FLDK_R20_S0410.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2021/07/03/1800/HS_H08_20210703_1800_B13_FLDK_R20_S0510.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2021/07/03/1800/HS_H08_20210703_1800_B13_FLDK_R20_S0610.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2021/07/03/1800/HS_H08_20210703_1800_B13_FLDK_R20_S0710.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2021/07/03/1800/HS_H08_20210703_1800_B13_FLDK_R20_S0810.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2021/07/03/1800/HS_H08_20210703_1800_B13_FLDK_R20_S0910.DAT.bz2"", ""/workspace/scratch/aa764eb01872/data/raw/himawari/2021/07/03/1800/HS_H08_20210703_1800_B13_FLDK_R20_S1010.DAT.bz2""]",1,1.0,254.8730926513672,188.83230590820312,0.2642698795401917,0.0764440223574638,0.26611989736557,0.4035148764971998,0.4065347307114048,120,4.973474801061008,144.52421764950893,367.1175842285156,5.088058454021975e-05,89.94053735565326,9.773749615495962,2.1950376566922913e-05,85.85946732434418,11.208122329784375
