sid,name,genesis_time,observation_time,hours_to_genesis,center_lat,center_lon,s3_key,local_path,valid_pixel_fraction,mean_bt_k,min_bt_k,cold_cloud_fraction,very_cold_fraction,radial_concentration,azimuthal_symmetry,largest_patch_fraction,patch_count,patch_density_per_10k_px,cold_centroid_offset_km,mean_cold_radius_km
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-14T12:00:00+00:00,-72,14.2,134.5,AHI-L1b-FLDK/2019/07/14/1200/HS_H08_20190714_1200_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/14/1200/HS_H08_20190714_1200_B13_FLDK_R20_S0101.DAT.bz2,1.0,244.75338745117188,188.53126525878906,0.34522091990804654,0.08720080554485321,0.1687311977148056,0.5822519924318398,0.6550826386455584,72,2.7401326680900135,56.75447779239498,361.5057373046875
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-14T15:00:00+00:00,-69,14.6,134.1,AHI-L1b-FLDK/2019/07/14/1500/HS_H08_20190714_1500_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/14/1500/HS_H08_20190714_1500_B13_FLDK_R20_S0101.DAT.bz2,1.0,246.273193359375,186.50863647460938,0.3636886297363847,0.11675317585468292,0.2294953167438507,0.5970269068806779,0.8174658876005073,65,2.484747473202954,63.298600215257295,333.4388122558594
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-14T18:00:00+00:00,-66,15.0,133.6,AHI-L1b-FLDK/2019/07/14/1800/HS_H08_20190714_1800_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/14/1800/HS_H08_20190714_1800_B13_FLDK_R20_S0101.DAT.bz2,1.0,248.1342315673828,185.0354461669922,0.35103019146663705,0.13952429592609406,0.24620161950588226,0.6035598143596573,0.843921488705431,92,3.5347500509080847,81.4635526092531,312.6234130859375
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-14T21:00:00+00:00,-63,15.3,133.2,AHI-L1b-FLDK/2019/07/14/2100/HS_H08_20190714_2100_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/14/2100/HS_H08_20190714_2100_B13_FLDK_R20_S0101.DAT.bz2,1.0,245.49281311035156,187.14358520507812,0.3987908574045866,0.15155354142189026,0.21704082190990448,0.44002336171856726,0.8627221307002978,80,3.086169716188117,94.882740160695,330.6059875488281
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-15T00:00:00+00:00,-60,15.6,132.7,AHI-L1b-FLDK/2019/07/15/0000/HS_H08_20190715_0000_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/15/0000/HS_H08_20190715_0000_B13_FLDK_R20_S0101.DAT.bz2,1.0,243.3666534423828,188.83230590820312,0.42766595872141033,0.14331766963005066,0.18214905261993408,0.6216467145645221,0.8806765779696676,80,3.1002704986010032,42.706156389138286,341.1759948730469
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-15T03:00:00+00:00,-57,16.0,132.2,AHI-L1b-FLDK/2019/07/15/0300/HS_H08_20190715_0300_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/15/0300/HS_H08_20190715_0300_B13_FLDK_R20_S0101.DAT.bz2,1.0,239.22862243652344,188.83230590820312,0.5077918920503803,0.1464499682188034,0.18280814588069916,0.6333573067119135,0.9428285084367236,75,2.9230421463703613,54.93371239046924,345.1687927246094
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-15T06:00:00+00:00,-54,16.4,131.6,AHI-L1b-FLDK/2019/07/15/0600/HS_H08_20190715_0600_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/15/0600/HS_H08_20190715_0600_B13_FLDK_R20_S0101.DAT.bz2,1.0,237.1363983154297,186.66848754882812,0.5292114609655191,0.14317478239536285,0.15375104546546936,0.626432574981344,0.9411043148598368,65,2.5491595617014267,67.4423586201434,369.2785949707031
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-15T09:00:00+00:00,-51,16.6,130.9,AHI-L1b-FLDK/2019/07/15/0900/HS_H08_20190715_0900_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/15/0900/HS_H08_20190715_0900_B13_FLDK_R20_S0101.DAT.bz2,1.0,236.8385467529297,184.69923400878906,0.514489987437658,0.12707921862602234,0.16413626074790955,0.6324140867621022,0.618080781722365,78,3.0754429820756877,85.85120490154665,371.3320617675781
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-15T12:00:00+00:00,-48,16.8,130.1,AHI-L1b-FLDK/2019/07/15/1200/HS_H08_20190715_1200_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/15/1200/HS_H08_20190715_1200_B13_FLDK_R20_S0101.DAT.bz2,1.0,240.22938537597656,184.18846130371094,0.4437836691311432,0.16049633920192719,0.18511711061000824,0.6468836442302227,0.6013414343114843,53,2.102982664280641,88.25537569652101,360.3103942871094
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-15T15:00:00+00:00,-45,16.9,129.0,AHI-L1b-FLDK/2019/07/15/1500/HS_H08_20190715_1500_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/15/1500/HS_H08_20190715_1500_B13_FLDK_R20_S0101.DAT.bz2,1.0,237.74217224121094,184.86773681640625,0.4977071078448186,0.20562946796417236,0.1685389131307602,0.7137152770399879,0.9314516143385684,58,2.318840579710145,72.95056755232413,354.949951171875
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-15T18:00:00+00:00,-42,16.9,127.8,AHI-L1b-FLDK/2019/07/15/1800/HS_H08_20190715_1800_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/15/1800/HS_H08_20190715_1800_B13_FLDK_R20_S0101.DAT.bz2,1.0,235.18910217285156,187.6123046875,0.5072628039900439,0.20951905846595764,0.1450745016336441,0.5659889430936949,0.9550370113670318,61,2.458577007871477,113.54117514377873,360.26715087890625
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-15T21:00:00+00:00,-39,16.9,127.0,AHI-L1b-FLDK/2019/07/15/2100/HS_H08_20190715_2100_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/15/2100/HS_H08_20190715_2100_B13_FLDK_R20_S0101.DAT.bz2,1.0,235.55450439453125,184.18846130371094,0.5269252870041906,0.2562520205974579,0.14377227425575256,0.503038736667883,0.9684705413716479,56,2.2699819212154133,117.71431503121408,362.8400573730469
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-16T00:00:00+00:00,-36,16.9,126.4,AHI-L1b-FLDK/2019/07/16/0000/HS_H08_20190716_0000_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/16/0000/HS_H08_20190716_0000_B13_FLDK_R20_S0101.DAT.bz2,1.0,235.2740020751953,181.50933837890625,0.5290251448465685,0.27104881405830383,0.14769983291625977,0.42605177036270303,0.9105709529424861,68,2.7691468177209106,130.45304684031882,361.0479736328125
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-16T03:00:00+00:00,-33,17.0,125.6,AHI-L1b-FLDK/2019/07/16/0300/HS_H08_20190716_0300_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/16/0300/HS_H08_20190716_0300_B13_FLDK_R20_S0101.DAT.bz2,1.0,232.36831665039062,183.8435516357422,0.5965064051787128,0.30098864436149597,0.14420194923877716,0.4516080027370335,0.9516566685677301,47,1.9281181156952918,147.78111111152228,379.02777099609375
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-16T06:00:00+00:00,-30,17.0,124.8,AHI-L1b-FLDK/2019/07/16/0600/HS_H08_20190716_0600_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/16/0600/HS_H08_20190716_0600_B13_FLDK_R20_S0101.DAT.bz2,1.0,230.8734588623047,182.60739135742188,0.6648911071901852,0.21855038404464722,0.13343386352062225,0.5615766700805882,0.9379562652609638,53,2.1891780256092526,112.56712039122624,385.28387451171875
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-16T09:00:00+00:00,-27,17.1,124.2,AHI-L1b-FLDK/2019/07/16/0900/HS_H08_20190716_0900_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/16/0900/HS_H08_20190716_0900_B13_FLDK_R20_S0101.DAT.bz2,1.0,233.81100463867188,184.5298309326172,0.5723980949855696,0.1638847142457962,0.10772204399108887,0.5438431832497277,0.8621115509238554,74,3.0755675253318704,108.82912016711532,395.12530517578125
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-16T12:00:00+00:00,-24,17.2,123.8,AHI-L1b-FLDK/2019/07/16/1200/HS_H08_20190716_1200_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/16/1200/HS_H08_20190716_1200_B13_FLDK_R20_S0101.DAT.bz2,1.0,242.62506103515625,184.69923400878906,0.3698901201929122,0.11676117032766342,0.09220878779888153,0.2121559715703486,0.6909141940820652,83,3.4653940737586164,149.7245278093993,396.7922668457031
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-16T15:00:00+00:00,-21,17.2,123.5,AHI-L1b-FLDK/2019/07/16/1500/HS_H08_20190716_1500_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/16/1500/HS_H08_20190716_1500_B13_FLDK_R20_S0101.DAT.bz2,1.0,245.1251220703125,181.69496154785156,0.35706473696112495,0.14594347774982452,0.062498945742845535,0.15021008103326594,0.7481449097927834,63,2.637727032933906,176.2371161315076,407.01971435546875
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-16T18:00:00+00:00,-18,17.3,123.3,AHI-L1b-FLDK/2019/07/16/1800/HS_H08_20190716_1800_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/16/1800/HS_H08_20190716_1800_B13_FLDK_R20_S0101.DAT.bz2,1.0,244.77932739257812,179.78866577148438,0.3555944014831131,0.15872280299663544,0.05832544341683388,0.29014675703892256,0.5324224437422572,36,1.5116459725132374,158.2150124423172,436.74444580078125
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-16T21:00:00+00:00,-15,17.7,123.3,AHI-L1b-FLDK/2019/07/16/2100/HS_H08_20190716_2100_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/16/2100/HS_H08_20190716_2100_B13_FLDK_R20_S0101.DAT.bz2,1.0,244.93731689453125,181.13487243652344,0.39776467445903624,0.1503935009241104,0.05249554663896561,0.3398537298226104,0.7730868738444431,40,1.6856655218188332,131.8591529556125,420.46002197265625
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-17T00:00:00+00:00,-12,18.1,123.5,AHI-L1b-FLDK/2019/07/17/0000/HS_H08_20190717_0000_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/17/0000/HS_H08_20190717_0000_B13_FLDK_R20_S0101.DAT.bz2,1.0,244.89303588867188,180.75599670410156,0.3828160499464388,0.16324478387832642,0.054729148745536804,0.40495136573067503,0.6086005153017757,61,2.57554582571577,85.4480588087006,426.7015686035156
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-17T03:00:00+00:00,-9,18.5,123.6,AHI-L1b-FLDK/2019/07/17/0300/HS_H08_20190717_0300_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/17/0300/HS_H08_20190717_0300_B13_FLDK_R20_S0101.DAT.bz2,1.0,243.84689331054688,183.31942749023438,0.40194867768325,0.17785239219665527,0.04432200267910957,0.31590040970100486,0.5528629232100655,73,3.0916090342745095,29.22937553551897,423.2253723144531
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-17T06:00:00+00:00,-6,19.0,123.7,AHI-L1b-FLDK/2019/07/17/0600/HS_H08_20190717_0600_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/17/0600/HS_H08_20190717_0600_B13_FLDK_R20_S0101.DAT.bz2,1.0,243.37330627441406,183.66978454589844,0.442801372418621,0.14249305427074432,0.03080829046666622,0.34452465567917134,0.46654454494796777,59,2.5088234043457924,53.67265371023324,434.0369873046875
2019195N13136,DANAS,2019-07-17T12:00:00+00:00,2019-07-17T09:00:00+00:00,-3,19.7,123.9,AHI-L1b-FLDK/2019/07/17/0900/HS_H08_20190717_0900_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/07/17/0900/HS_H08_20190717_0900_B13_FLDK_R20_S0101.DAT.bz2,1.0,241.83787536621094,184.18846130371094,0.4733956012129885,0.18956398963928223,0.07873557507991791,0.3554575893026193,0.49862530722926335,27,1.1542654383002373,97.80766028870127,403.5540771484375
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-19T00:00:00+00:00,-72,12.6,135.1,AHI-L1b-FLDK/2019/08/19/0000/HS_H08_20190819_0000_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/19/0000/HS_H08_20190819_0000_B13_FLDK_R20_S0101.DAT.bz2,1.0,262.4368896484375,197.47402954101562,0.1779490812214952,0.016834260895848274,0.004688385408371687,0.5951377328707377,0.13701422538792904,122,4.580989643959477,86.81477032189402,452.9645690917969
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-19T03:00:00+00:00,-69,12.7,134.9,AHI-L1b-FLDK/2019/08/19/0300/HS_H08_20190819_0300_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/19/0300/HS_H08_20190819_0300_B13_FLDK_R20_S0101.DAT.bz2,1.0,259.4284362792969,193.20323181152344,0.20250972884608892,0.02422885037958622,0.04569712653756142,0.374421132974294,0.320346401422675,117,4.399405892195754,72.91734856934086,419.7557678222656
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-19T06:00:00+00:00,-66,12.8,134.7,AHI-L1b-FLDK/2019/08/19/0600/HS_H08_20190819_0600_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/19/0600/HS_H08_20190819_0600_B13_FLDK_R20_S0101.DAT.bz2,1.0,257.92205810546875,193.99246215820312,0.2083248655325308,0.026855014264583588,0.07411812245845795,0.11417130098353867,0.4824170862988977,118,4.44253691446987,147.8341358230771,430.7066345214844
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-19T09:00:00+00:00,-63,12.9,134.5,AHI-L1b-FLDK/2019/08/19/0900/HS_H08_20190819_0900_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/19/0900/HS_H08_20190819_0900_B13_FLDK_R20_S0101.DAT.bz2,1.0,259.6504821777344,191.29388427734375,0.1951300442929461,0.02442394196987152,0.07631281763315201,0.14549898098215253,0.35057151102866896,73,2.752411187608871,152.23997431655258,434.2030029296875
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-19T12:00:00+00:00,-60,13.0,134.2,AHI-L1b-FLDK/2019/08/19/1200/HS_H08_20190819_1200_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/19/1200/HS_H08_20190819_1200_B13_FLDK_R20_S0101.DAT.bz2,1.0,260.1304016113281,190.72962951660156,0.17558658394333668,0.025079181417822838,0.09613899141550064,0.3686709723341006,0.2648797614038384,84,3.1724330673273387,117.20044965960822,391.4378967285156
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-19T15:00:00+00:00,-57,13.1,134.1,AHI-L1b-FLDK/2019/08/19/1500/HS_H08_20190819_1500_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/19/1500/HS_H08_20190819_1500_B13_FLDK_R20_S0101.DAT.bz2,1.0,258.6470947265625,188.3797607421875,0.2211684858202653,0.06646432727575302,0.10650195181369781,0.4853122411018782,0.3519229344669388,89,3.3646357876272135,79.36096134585581,385.5893859863281
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-19T18:00:00+00:00,-54,13.2,134.0,AHI-L1b-FLDK/2019/08/19/1800/HS_H08_20190819_1800_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/19/1800/HS_H08_20190819_1800_B13_FLDK_R20_S0101.DAT.bz2,1.0,254.14968872070312,190.01171875,0.29338178001590454,0.10558988153934479,0.08060628175735474,0.34757244298211454,0.4963171268754679,87,3.2924863191516742,56.31154548939925,407.690185546875
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-19T21:00:00+00:00,-51,13.3,133.9,AHI-L1b-FLDK/2019/08/19/2100/HS_H08_20190819_2100_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/19/2100/HS_H08_20190819_2100_B13_FLDK_R20_S0101.DAT.bz2,1.0,254.72268676757812,188.53126525878906,0.3145995169856476,0.11174572259187698,0.05507985129952431,0.15018817350826008,0.637472168875978,70,2.651957144372547,114.10344957793777,430.9872131347656
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-20T00:00:00+00:00,-48,13.5,133.8,AHI-L1b-FLDK/2019/08/20/0000/HS_H08_20190820_0000_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/20/0000/HS_H08_20190820_0000_B13_FLDK_R20_S0101.DAT.bz2,1.0,254.60519409179688,190.44415283203125,0.3158659451060229,0.10418177396059036,0.09736762940883636,0.29971278644524046,0.4959526688717476,61,2.31528925933517,131.9147217496057,403.2803955078125
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-20T03:00:00+00:00,-45,13.6,133.7,AHI-L1b-FLDK/2019/08/20/0300/HS_H08_20190820_0300_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/20/0300/HS_H08_20190820_0300_B13_FLDK_R20_S0101.DAT.bz2,1.0,250.58682250976562,192.26087951660156,0.38481328323406816,0.07848085463047028,0.0760924443602562,0.3590408877795205,0.904327830109081,75,2.849933881533948,138.7703669300783,388.7600402832031
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-20T06:00:00+00:00,-42,13.7,133.6,AHI-L1b-FLDK/2019/08/20/0600/HS_H08_20190820_0600_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/20/0600/HS_H08_20190820_0600_B13_FLDK_R20_S0101.DAT.bz2,1.0,245.68597412109375,185.20233154296875,0.4504201712571427,0.09186609834432602,0.0888993889093399,0.3756973144451169,0.8417594655736976,106,4.032104682566853,153.46302362110893,388.3976745605469
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-20T09:00:00+00:00,-39,13.9,133.5,AHI-L1b-FLDK/2019/08/20/0900/HS_H08_20190820_0900_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/20/0900/HS_H08_20190820_0900_B13_FLDK_R20_S0101.DAT.bz2,1.0,245.41256713867188,186.34805297851562,0.42280445178754855,0.06475286930799484,0.14136959612369537,0.328241697810855,0.6396013192906237,96,3.658829403267792,173.653443016137,385.15740966796875
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-20T12:00:00+00:00,-36,14.1,133.3,AHI-L1b-FLDK/2019/08/20/1200/HS_H08_20190820_1200_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/20/1200/HS_H08_20190820_1200_B13_FLDK_R20_S0101.DAT.bz2,1.0,251.50961303710938,190.3006134033203,0.30659584259138406,0.057036932557821274,0.149752676486969,0.295861582980962,0.4584444467349186,93,3.5528728606356967,167.30200387723448,377.3735656738281
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-20T15:00:00+00:00,-33,14.2,133.1,AHI-L1b-FLDK/2019/08/20/1500/HS_H08_20190820_1500_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/20/1500/HS_H08_20190820_1500_B13_FLDK_R20_S0101.DAT.bz2,1.0,255.969970703125,190.58717346191406,0.26403903106580034,0.0671212300658226,0.15657863020896912,0.19890481663400283,0.4502499072607932,90,3.4431836441125387,151.9143655182593,396.445556640625
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-20T18:00:00+00:00,-30,14.4,132.9,AHI-L1b-FLDK/2019/08/20/1800/HS_H08_20190820_1800_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/20/1800/HS_H08_20190820_1800_B13_FLDK_R20_S0101.DAT.bz2,1.0,258.0538024902344,184.5298309326172,0.2702273712393334,0.09402082115411758,0.19872963428497314,0.3062862678645625,0.548943478953566,74,2.837858567264918,124.1366051453688,377.4044189453125
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-20T21:00:00+00:00,-27,14.5,132.7,AHI-L1b-FLDK/2019/08/20/2100/HS_H08_20190820_2100_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/20/2100/HS_H08_20190820_2100_B13_FLDK_R20_S0101.DAT.bz2,1.0,252.07827758789062,185.20233154296875,0.353016218059321,0.13350574672222137,0.20263990759849548,0.35018158799684285,0.5755308116570341,60,2.3046784973496197,96.17219805920324,359.034423828125
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-21T00:00:00+00:00,-24,14.6,132.4,AHI-L1b-FLDK/2019/08/21/0000/HS_H08_20190821_0000_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/21/0000/HS_H08_20190821_0000_B13_FLDK_R20_S0101.DAT.bz2,1.0,246.73300170898438,185.20233154296875,0.4468974878990502,0.1536872237920761,0.1741277277469635,0.3511294201909122,0.8873309212740105,86,3.3105317252874578,150.72563081736678,357.4512634277344
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-21T03:00:00+00:00,-21,14.8,132.0,AHI-L1b-FLDK/2019/08/21/0300/HS_H08_20190821_0300_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/21/0300/HS_H08_20190821_0300_B13_FLDK_R20_S0101.DAT.bz2,1.0,244.36044311523438,186.8275604248047,0.468839087786054,0.17153677344322205,0.13658924400806427,0.3477923224904791,0.9536051525663484,82,3.167576379151167,153.96455484025884,374.6089782714844
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-21T06:00:00+00:00,-18,14.9,131.6,AHI-L1b-FLDK/2019/08/21/0600/HS_H08_20190821_0600_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/21/0600/HS_H08_20190821_0600_B13_FLDK_R20_S0101.DAT.bz2,1.0,241.06703186035156,186.98593139648438,0.5175267127616344,0.13188384473323822,0.16080951690673828,0.418753209125458,0.7358167809750888,63,2.440129675462753,123.53161891698791,374.58477783203125
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-21T09:00:00+00:00,-15,15.1,131.2,AHI-L1b-FLDK/2019/08/21/0900/HS_H08_20190821_0900_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/21/0900/HS_H08_20190821_0900_B13_FLDK_R20_S0101.DAT.bz2,1.0,240.32691955566406,186.50863647460938,0.5291250124660395,0.09872505068778992,0.16004346311092377,0.4464400236351028,0.9214165584108226,56,2.176938447065409,115.88834638167566,368.738525390625
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-21T12:00:00+00:00,-12,15.2,130.7,AHI-L1b-FLDK/2019/08/21/1200/HS_H08_20190821_1200_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/21/1200/HS_H08_20190821_1200_B13_FLDK_R20_S0101.DAT.bz2,1.0,242.96022033691406,182.786865234375,0.4347892364835101,0.12742935121059418,0.18907158076763153,0.45730988903981584,0.9436996117980603,50,1.950207307036738,81.2763629159713,356.2709045410156
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-21T15:00:00+00:00,-9,15.4,130.4,AHI-L1b-FLDK/2019/08/21/1500/HS_H08_20190821_1500_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/21/1500/HS_H08_20190821_1500_B13_FLDK_R20_S0101.DAT.bz2,1.0,242.75567626953125,183.31942749023438,0.4494983448687504,0.203090101480484,0.198089137673378,0.4282597219815397,0.948582330582625,41,1.6045019978006583,92.93456915856818,352.19573974609375
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-21T18:00:00+00:00,-6,15.6,130.1,AHI-L1b-FLDK/2019/08/21/1800/HS_H08_20190821_1800_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/21/1800/HS_H08_20190821_1800_B13_FLDK_R20_S0101.DAT.bz2,1.0,240.0030517578125,182.4269256591797,0.4797254103073898,0.2429918497800827,0.1609610915184021,0.42865131118819355,0.8765879813550824,66,2.591680704937152,112.56519164661111,377.4778137207031
2019231N13135,BAILU,2019-08-22T00:00:00+00:00,2019-08-21T21:00:00+00:00,-3,15.7,129.6,AHI-L1b-FLDK/2019/08/21/2100/HS_H08_20190821_2100_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/21/2100/HS_H08_20190821_2100_B13_FLDK_R20_S0101.DAT.bz2,1.0,235.76470947265625,181.32264709472656,0.5095620194621453,0.28494009375572205,0.1660684049129486,0.4244074164697951,0.7788629615460854,74,2.9169113850204775,148.1626350719933,373.55047607421875
2019236N08143,PODUL,2019-08-28T00:00:00+00:00,2019-08-25T00:00:00+00:00,-72,11.1,137.7,AHI-L1b-FLDK/2019/08/25/0000/HS_H08_20190825_0000_B13_FLDK_R20_S0101.DAT.bz2,/workspace/scratch/aa764eb01872/data/raw/himawari/2019/08/25/0000/HS_H08_20190825_0000_B13_FLDK_R20_S0101.DAT.bz2,1.0,241.32093811035156,185.36839294433594,0.47144552435369635,0.15462423861026764,0.1846700757741928,0.4106142613186853,0.8320258144248702,84,3.105429325604265,157.672018906871,375.8918151855469
